Date,Open,High,Low,Close,Volume,Parabolic SAR,Prediction for Close,
3/14/2005,5595,5595,5595,5595,400,5479.33,,
3/15/2005,5610,5610,5580,5600,366,5493.86,,
3/16/2005,5560,5560,5550,5560,4948,5506.87,,
3/17/2005,5550,5575,5550,5570,95140,5518.53,,
3/18/2005,5551,5551,5510,5515,3687,5619,,
3/21/2005,5550,5550,5520,5520,245,5614.37,,
3/22/2005,5507,5517,5475,5514,1180,5604.56,,
3/23/2005,5467,5467,5467,5467,1350,5584.35,,
3/24/2005,5475,5485,5475,5485,1577,5559.94,,
3/29/2005,5520,5535,5520,5535,6407,5540.61,,
3/30/2005,5527,5540,5520,5540,119965,5467,,
3/31/2005,5554,5554,5520,5520,371,5471.37,,
4/1/2005,5520,5530,5520,5520,461,5479.96,,
4/4/2005,5521,5550,5521,5545,905,5487.66,,
4/5/2005,5513,5550,5513,5513,1657,5494.56,,
4/6/2005,5540,5555,5535,5540,1695,5500.74,,
4/7/2005,5557,5595,5531,5532,10170,5509.21,,
4/8/2005,5577,5577,5540,5568,6689,5527.05,,
4/11/2005,5551,5551,5551,5551,82,5540,,
4/12/2005,5550,5550,5550,5550,600,5595,,
4/13/2005,5550,5550,5500,5500,1283,5590.74,,
4/14/2005,5500,5510,5500,5510,2630,5581.3,,
4/15/2005,5535,5535,5500,5500,191,5572.84,,
4/18/2005,5500,5520,5500,5512,3250,5565.27,,
4/19/2005,5570,5570,5570,5570,251,5500,,
4/20/2005,5571,5625,5571,5600,14738,5502.6,,
4/21/2005,5580,5600,5580,5580,764,5515.33,,
4/22/2005,5555,5555,5555,5555,50,5526.74,,
4/26/2005,5560,5600,5560,5590,1741,5536.96,,
4/27/2005,5600,5605,5585,5595,64073,5546.11,,
4/28/2005,5605,5605,5555,5555,777,5554.32,,
4/29/2005,5555,5555,5520,5550,910,5625,,
5/2/2005,5540,5540,5530,5533,10120,5621.36,,
5/3/2005,5500,5500,5490,5500,5561,5611.86,,
5/4/2005,5530,5530,5530,5530,230,5592.85,,
5/5/2005,5521,5521,5510,5510,5350,5576.8,,
5/6/2005,5530,5530,5510,5510,907,5563.26,,
5/9/2005,5510,5513,5500,5500,1757,5551.83,,
5/10/2005,5505,5505,5500,5500,3550,5542.19,,
5/11/2005,5500,5512,5480,5490,1228,5534.05,,
5/13/2005,5500,5510,5470,5480,58000,5522.8,,
5/16/2005,5510,5535,5510,5535,7210,5470,,
5/17/2005,5550,5568,5550,5568,415,5474.42,,
5/18/2005,5550,5552,5550,5552,3387,5484.15,,
5/19/2005,5570,5570,5535,5535,1100,5492.87,,
5/20/2005,5550,5550,5550,5550,256,5504.9,,
5/23/2005,5490,5520,5490,5520,2264,5570,,
5/24/2005,5490,5500,5460,5460,2552,5566.88,,
5/25/2005,5475,5500,5470,5500,2010,5555.76,,
5/26/2005,5500,5516,5500,5516,2659,5545.8,,
5/27/2005,5485,5485,5485,5485,2000,5536.88,,
5/30/2005,5490,5490,5475,5475,735,5528.89,,
5/31/2005,5520,5535,5500,5500,2913,5460,,
6/1/2005,5485,5532,5485,5532,200,5463.12,,
6/2/2005,5530,5530,5530,5530,100,5470.28,,
6/3/2005,5506,5570,5506,5565,31560,5476.7,,
6/6/2005,5580,5590,5560,5560,36270,5491.26,,
6/7/2005,5560,5590,5560,5590,300,5511.8,,
6/8/2005,5560,5560,5502,5507,3560,5590,,
6/9/2005,5525,5525,5500,5500,1308,5584.54,,
6/10/2005,5505,5505,5505,5505,825,5579.36,,
6/14/2005,5599,5599,5560,5560,720,5500,,
6/15/2005,5560,5590,5560,5565,21965,5503.12,,
6/17/2005,5601,5630,5601,5630,20014,5512.16,,
6/20/2005,5630,5641,5630,5641,585,5530.54,,
6/21/2005,5590,5633,5590,5600,6657,5553.52,,
6/22/2005,5605,5610,5600,5610,48686,5571.71,,
6/23/2005,5606,5606,5606,5606,725,5586.12,,
6/24/2005,5625,5740,5625,5710,7524,5597.54,,
6/27/2005,5705,5710,5700,5710,1976,5625,,
6/28/2005,5735,5735,5690,5690,2103,5654.9,,
6/30/2005,5739,5745,5733,5736,2207,5677.03,,
7/1/2005,5744,5744,5744,5744,100,5698.23,,
7/4/2005,5710,5712,5700,5705,2816,5745,,
7/5/2005,5714,5714,5700,5712,1535,5735.38,,
7/6/2005,5685,5685,5682,5685,1065,5726.26,,
7/7/2005,5725,5735,5725,5735,280,5682,,
7/8/2005,5720,5720,5715,5715,554,5683.66,,
7/11/2005,5723,5726,5720,5726,1647,5687.44,,
7/12/2005,5710,5710,5670,5675,1578,5735,,
7/13/2005,6000,6000,5625,5625,3523,5670,,
7/14/2005,5625,5675,5625,5675,730,6000,,
7/15/2005,5650,5650,5598,5609,3918,5980.5,,
7/18/2005,5647,5647,5647,5647,700,5940.72,,
7/19/2005,5597,5614,5597,5600,1489,5905.08,,
7/20/2005,5614,5614,5590,5590,775,5857.02,,
7/21/2005,5590,5590,5565,5590,2232,5801.48,,
7/22/2005,5590,5590,5580,5585,317,5739.99,,
7/25/2005,5580,5580,5570,5570,640,5694.5,,
7/26/2005,5580,5613,5580,5613,345,5660.83,,
7/27/2005,5595,5595,5580,5580,1096,5635.91,,
7/28/2005,5635,5638,5610,5610,4829,5565,,
7/29/2005,5640,5640,5620,5620,2200,5570.72,,
8/1/2005,5675,5685,5675,5675,2650,5576.14,,
8/2/2005,5663,5670,5660,5660,1870,5587.46,,
8/3/2005,5630,5663,5630,5635,512,5597.61,,
8/4/2005,5670,5670,5670,5670,175,5606.7,,
8/5/2005,5686,5686,5686,5686,8400,5614.84,,
8/8/2005,5686,5705,5680,5705,359,5625.94,,
8/9/2005,5720,5720,5680,5702,24727,5642.38,,
8/10/2005,5721,5721,5721,5721,10455,5662.56,,
8/11/2005,5700,5700,5690,5690,436,5680.8,,
8/12/2005,5743,5780,5743,5770,2640,5690,,
8/15/2005,5760,5771,5745,5767,2058,5722.76,,
8/16/2005,5760,5760,5740,5740,459,5780,,
8/17/2005,5740,5801,5740,5801,2174,5740,,
8/18/2005,5800,5800,5785,5785,2342,5740,,
8/19/2005,5835,5843,5810,5820,4530,5746.24,,
8/22/2005,5810,5810,5780,5780,1370,5761.33,,
8/23/2005,5792,5815,5792,5815,2105,5774.07,,
8/24/2005,5815,5815,5790,5803,28676,5784.83,,
8/25/2005,5800,5800,5780,5780,300,5843,,
8/26/2005,5765,5798,5760,5775,1970,5837.64,,
8/29/2005,5830,5836,5820,5836,847,5760,,
8/30/2005,5835,5835,5800,5805,2694,5762.08,,
8/31/2005,5805,5805,5760,5775,1850,5836,,
9/1/2005,5770,5775,5751,5775,3875,5834.13,,
9/2/2005,5775,5835,5775,5835,4639,5751,,
9/5/2005,5810,5825,5800,5800,5260,5753.81,,
9/6/2005,5785,5785,5785,5785,603,5761.21,,
9/7/2005,5800,5800,5780,5796,1903,5767.85,,
9/8/2005,5795,5800,5795,5797,2448,5773.79,,
9/9/2005,5780,5808,5773,5773,3785,5835,,
9/12/2005,5839,5850,5835,5850,1980,5773,,
9/13/2005,5861,5863,5849,5849,1800,5774.82,,
9/14/2005,5820,5820,5790,5820,1492,5783.99,,
9/15/2005,5880,5880,5838,5838,1830,5790,,
9/16/2005,5932,5955,5930,5955,2500,5804.04,,
9/19/2005,6030,6040,6015,6039,1080,5835.44,,
9/20/2005,6071,6075,6055,6055,3246,5888.63,,
9/21/2005,6076,6080,6060,6069,2685,5946.77,,
9/22/2005,6101,6160,6101,6160,2295,5995.27,,
9/23/2005,6160,6160,6100,6150,56135,6063.8,,
9/26/2005,6112,6112,6083,6086,1729,6160,,
9/27/2005,6110,6170,6110,6170,1446,6083,,
9/28/2005,6125,6125,6125,6125,1572,6084.51,,
9/29/2005,6200,6213,6185,6196,2459,6088.72,,
9/30/2005,6195,6232,6195,6232,1022,6108.11,,
10/3/2005,6210,6210,6115,6150,2558,6232,,
10/4/2005,6100,6135,6090,6130,17804,6225.66,,
10/5/2005,6103,6147,6103,6105,2473,6211.55,,
10/6/2005,6145,6170,6145,6164,1062,6198.91,,
10/7/2005,6240,6240,6235,6235,1013,6090,,
10/10/2005,6240,6288,6240,6288,1546,6096.24,,
10/11/2005,6300,6313,6254,6313,5987,6116.18,,
10/12/2005,6315,6347,6315,6330,3010,6146.89,,
10/13/2005,6300,6335,6292,6325,7771,6188.51,,
10/14/2005,6325,6325,6255,6285,2392,6221.48,,
10/17/2005,6210,6289,6210,6289,9273,6347,,
10/18/2005,6355,6360,6347,6360,15874,6210,,
10/19/2005,6315,6330,6315,6320,1805,6214.11,,
10/20/2005,6210,6214,6155,6214,7519,6360,,
10/21/2005,6170,6170,6150,6150,770,6357.66,,
10/24/2005,6244,6255,6220,6238,8650,6336.06,,
10/25/2005,6230,6240,6175,6190,13029,6316.71,,
10/26/2005,6240,6278,6240,6278,600,6299.37,,
10/27/2005,6240,6240,6240,6240,350,6283.84,,
10/28/2005,6290,6290,6290,6290,270,6150,,
10/31/2005,6290,6349,6290,6335,16890,6156.66,,
11/1/2005,6290,6290,6205,6280,2519,6176.66,,
11/2/2005,6230,6243,6210,6243,1884,6194.58,,
11/3/2005,6263,6263,6220,6250,754,6210,,
11/4/2005,6201,6273,6201,6273,483,6349,,
11/7/2005,6263,6263,6220,6240,925,6341.51,,
11/8/2005,6250,6250,6250,6250,400,6334.41,,
11/9/2005,6300,6319,6300,6319,395,6327.68,,
11/10/2005,6320,6377,6320,6335,1070,6201,,
11/11/2005,6365,6381,6365,6375,7565,6207.14,,
11/14/2005,6425,6426,6420,6426,902,6225.22,,
11/15/2005,6415,6415,6415,6415,378,6256.54,,
11/16/2005,6376,6481,6376,6481,809,6282.98,,
11/17/2005,6550,6606,6524,6606,1161,6324.16,,
11/18/2005,6590,6655,6590,6600,4932,6397.44,,
11/21/2005,6649,6650,6585,6603,12578,6477.8,,
11/22/2005,6700,6734,6678,6733,12496,6533.09,,
11/23/2005,6715,6715,6645,6650,9426,6606.22,,
11/24/2005,6631,6680,6631,6665,8580,6734,,
11/25/2005,6690,6740,6690,6740,2220,6631,,
11/28/2005,6800,6806,6775,6800,2164,6633.55,,
11/29/2005,6730,6814,6720,6750,5303,6651.48,,
11/30/2005,6792,6792,6700,6700,2350,6676.84,,
12/1/2005,6694,6712,6640,6708,778,6814,,
12/2/2005,6830,6830,6780,6797,14866,6640,,
12/5/2005,6810,6810,6735,6800,4849,6643.74,,
12/6/2005,6825,6825,6780,6780,16566,6661.03,,
12/7/2005,6800,6820,6742,6820,3233,6686.61,,
12/8/2005,6901,6975,6890,6955,8311,6708.2,,
12/9/2005,6966,6990,6935,6935,17482,6763.7,,
12/12/2005,6801,7125,6801,7125,6651,6990,,
12/13/2005,7050,7050,6880,6885,31144,6801,,
12/14/2005,6900,6900,6770,6770,6637,7050,,
12/15/2005,6743,6743,6685,6701,12870,7041.16,,
12/16/2005,6725,6730,6630,6630,7342,7004.12,,
12/19/2005,6736,6815,6736,6799,9485,6945.76,,
12/20/2005,6844,6898,6815,6887,9029,6630,,
12/21/2005,6745,6750,6646,6725,8867,6644.04,,
12/22/2005,6775,6799,6762,6785,6005,6646,,
12/23/2005,6870,6930,6870,6920,2312,6659.21,,
12/28/2005,6920,7065,6920,7060,2850,6687.37,,
12/29/2005,7110,7135,7100,7100,2017,6746.28,,
12/30/2005,7075,7075,7035,7035,926,6827.13,,
1/3/2006,7035,7090,7035,7036,3157,6891.17,,
1/4/2006,7200,7200,7140,7140,4835,6941.89,,
1/5/2006,7200,7200,7101,7101,6370,7009,,
1/6/2006,6995,7080,6980,7080,54056,7200,,
1/9/2006,7180,7235,7174,7200,11148,6980,,
1/10/2006,7250,7290,7225,7225,4738,6985.2,,
1/11/2006,7250,7250,7210,7220,4954,7016.9,,
1/12/2006,7250,7283,7230,7269,4315,7045.3,,
1/13/2006,7235,7290,7235,7240,14527,7070.75,,
1/16/2006,7350,7351,7310,7330,13023,7093.55,,
1/17/2006,7400,7484,7400,7460,16666,7133.71,,
1/18/2006,7420,7420,7245,7245,26429,7206.57,,
1/19/2006,7300,7381,7210,7350,6488,7484,,
1/20/2006,7460,7474,7400,7412,16628,7210,,
1/23/2006,7412,7435,7341,7435,4257,7218.89,,
1/24/2006,7455,7455,7400,7409,1944,7241.37,,
1/25/2006,7420,7433,7420,7429,2817,7274.69,,
1/27/2006,7490,7495,7395,7400,7512,7302.82,,
1/30/2006,7450,7521,7450,7508,1614,7342.8,,
1/31/2006,7640,7640,7560,7586,12040,7389.13,,
2/1/2006,7519,7519,7455,7489,4046,7640,,
2/2/2006,7500,7583,7500,7583,7392,7624.45,,
2/3/2006,7612,7620,7580,7600,2980,7455,,
2/6/2006,7590,7675,7590,7635,1899,7461.66,,
2/7/2006,7715,7715,7640,7696,5561,7483.84,,
2/8/2006,7500,7500,7380,7400,4377,7715,,
2/9/2006,7435,7581,7435,7545,9918,7707.98,,
2/10/2006,7654,7661,7580,7580,5223,7679.59,,
2/13/2006,7520,7520,7350,7382,10593,7661,,
2/14/2006,7345,7345,7270,7300,4539,7612.48,,
2/15/2006,7375,7375,7325,7350,12268,7541.25,,
2/16/2006,7300,7340,7230,7270,2392,7484.83,,
2/17/2006,7360,7410,7360,7383,2885,7418.57,,
2/20/2006,7450,7497,7441,7461,4939,7230,,
2/21/2006,7540,7540,7497,7500,4433,7252.41,,
2/22/2006,7461,7528,7461,7515,5324,7273.66,,
2/23/2006,7525,7525,7501,7515,3725,7293.8,,
2/24/2006,7500,7500,7410,7450,957,7312.89,,
2/27/2006,7536,7536,7535,7535,637,7331,,
2/28/2006,7495,7500,7475,7500,11350,7348.16,,
3/1/2006,7560,7569,7540,7569,328,7364.42,,
3/2/2006,7530,7568,7530,7568,2904,7379.85,,
3/3/2006,7650,7663,7575,7640,12398,7394.47,,
3/6/2006,7600,7600,7560,7567,1574,7422.39,,
3/7/2006,7595,7595,7505,7557,4568,7447.42,,
3/8/2006,7575,7575,7520,7523,1626,7469.84,,
3/9/2006,7450,7450,7330,7335,3963,7663,,
3/10/2006,7466,7466,7410,7438,2363,7649.84,,
3/13/2006,7438,7444,7410,7438,3190,7637.37,,
3/14/2006,7442,7460,7400,7439,3900,7625.55,,
3/15/2006,7455,7479,7455,7472,1677,7602.09,,
3/16/2006,7472,7472,7440,7450,2008,7581.07,,
3/17/2006,7480,7548,7480,7500,737,7562.24,,
3/20/2006,7655,7655,7625,7625,1000,7330,,
3/21/2006,7671,7702,7671,7702,8106,7341.34,,
3/22/2006,7651,7723,7651,7723,2195,7378.84,,
3/23/2006,7661,7671,7630,7671,4861,7432.53,,
3/24/2006,7690,7700,7690,7695,900,7477.85,,
3/27/2006,7865,7890,7850,7870,5333,7516.09,,
3/28/2006,7950,8030,7950,7960,4842,7593.86,,
3/29/2006,7960,8000,7950,8000,3165,7707.26,,
3/30/2006,8010,8090,8010,8072,3288,7791.17,,
3/31/2006,8170,8231,8170,8199,6704,7884.41,,
4/3/2006,8200,8200,8090,8180,6119,8010.57,,
4/4/2006,8213,8268,8205,8239,10285,8090,,
4/5/2006,8200,8200,8072,8072,2928,8268,,
4/6/2006,8072,8113,8072,8110,4437,8234.56,,
4/7/2006,8130,8220,8130,8183,24457,8072,,
4/10/2006,8149,8169,8120,8169,2625,8078.66,,
4/11/2006,8240,8293,8235,8265,2371,8084.97,,
4/12/2006,8136,8150,8111,8111,3157,8106.6,,
4/13/2006,8200,8200,8110,8185,4549,8293,,
4/18/2006,8344,8367,8300,8338,2407,8110,,
4/19/2006,8390,8418,8390,8405,7038,8114.68,,
4/20/2006,8500,8560,8475,8560,9819,8146.22,,
4/21/2006,8310,8320,8237,8308,14098,8210.77,,
4/24/2006,8465,8557,8410,8442,13808,8237,,
4/26/2006,8443,8500,8435,8452,6794,8287.39,,
4/27/2006,8485,8518,8415,8484,9109,8329.92,,
4/28/2006,8460,8470,8400,8470,10771,8365.81,,
5/1/2006,8670,8680,8600,8670,13860,8396.1,,
5/2/2006,8650,8690,8600,8666,13140,8455.15,,
5/3/2006,8790,8790,8685,8740,7278,8516.21,,
5/4/2006,8710,8710,8610,8647,12141,8601.64,,
5/5/2006,8740,8840,8740,8840,25946,8610,,
5/8/2006,8868,8877,8800,8870,28033,8693.72,,
5/9/2006,8870,8897,8850,8850,6060,8769.96,,
5/10/2006,9040,9104,9001,9060,7461,8829.42,,
5/11/2006,9115,9250,9115,9232,18553,8972.2,,
5/12/2006,9232,9253,9180,9240,36347,9115,,
5/15/2006,9218,9345,9201,9300,15123,9253,,
5/16/2006,8940,8989,8880,8887,18012,9345,,
5/17/2006,8970,9182,8950,9148,10832,9287.38,,
5/18/2006,9080,9083,8905,8993,16656,9232.76,,
5/19/2006,8928,9010,8905,9010,6924,9180.98,,
5/22/2006,8720,8723,8560,8560,31722,9131.9,,
5/23/2006,8700,8850,8620,8686,14576,9085.36,,
5/24/2006,8870,8900,8826,8848,26609,9041.25,,
5/25/2006,8580,8580,8480,8576,13214,8999.43,,
5/26/2006,8588,8619,8576,8590,6874,8959.78,,
5/29/2006,8580,8654,8580,8611,5657,8922.2,,
5/30/2006,8580,8595,8571,8595,1575,8886.57,,
5/31/2006,8600,8605,8520,8520,5015,8852.79,,
6/1/2006,8521,8571,8500,8504,3962,8820.77,,
6/2/2006,8390,8400,8290,8400,8478,8790.41,,
6/5/2006,8467,8560,8467,8550,8108,8761.63,,
6/6/2006,8506,8553,8500,8528,2763,8734.35,,
6/7/2006,8480,8480,8407,8463,9906,8708.49,,
6/8/2006,8425,8425,8330,8330,5927,8683.97,,
6/9/2006,8237,8247,8125,8148,9550,8660.73,,
6/13/2006,8090,8120,8000,8000,14627,8605.01,,
6/14/2006,7699,7699,7373,7500,29892,8510.63,,
6/15/2006,7550,7655,7550,7644,18802,8274,,
6/16/2006,7780,7910,7750,7858,10128,8086.6,,
6/19/2006,7890,7890,7730,7775,21753,7938.17,,
6/20/2006,7675,7700,7575,7600,5628,7890,,
6/21/2006,7801,7820,7798,7800,1458,7373,,
6/22/2006,7960,8050,7960,8020,4686,7475.54,,
6/23/2006,8050,8050,7900,7976,2117,7572.76,,
6/26/2006,8040,8040,7950,7950,2723,7664.91,,
6/27/2006,7952,8000,7952,8000,1088,7752.28,,
6/28/2006,7981,7981,7955,7970,1742,7835.1,,
6/29/2006,7950,8013,7941,8013,2560,7913.61,,
6/30/2006,8090,8140,8065,8129,6091,7941,,
7/3/2006,8350,8360,8294,8330,6765,8014.01,,
7/4/2006,8360,8364,8318,8320,2768,8083.22,,
7/5/2006,8450,8450,8380,8380,8130,8148.83,,
7/6/2006,8430,8453,8410,8420,4219,8211.03,,
7/7/2006,8440,8455,8425,8455,1387,8270,,
7/10/2006,8420,8420,8358,8358,1008,8325.9,,
7/11/2006,8375,8375,8300,8375,550,8455,,
7/12/2006,8500,8530,8460,8500,5838,8300,,
7/13/2006,8618,8618,8530,8559,4517,8303.9,,
7/14/2006,8765,8815,8765,8800,3289,8336.57,,
7/17/2006,8950,8997,8915,8985,12586,8411.2,,
7/18/2006,8642,8724,8600,8680,6944,8533.05,,
7/19/2006,8500,8500,8360,8380,4383,8997,,
7/20/2006,8560,8613,8500,8500,5299,8969.08,,
7/21/2006,8535,8535,8280,8310,4788,8942.6,,
7/24/2006,8260,8260,8144,8145,2714,8873.69,,
7/25/2006,8126,8224,8126,8202,1188,8759.86,,
7/26/2006,8201,8201,8090,8200,13973,8628.02,,
7/27/2006,8190,8279,8190,8270,5523,8488.13,,
7/28/2006,8310,8380,8300,8310,3885,8384.62,,
7/31/2006,8355,8370,8325,8340,2730,8090,,
8/1/2006,8340,8350,8280,8280,2218,8117.2,,
8/2/2006,8450,8460,8410,8420,2481,8142.98,,
8/3/2006,8475,8475,8435,8450,10016,8167.42,,
8/4/2006,8500,8500,8450,8468,6603,8190.59,,
8/7/2006,8452,8458,8435,8440,3330,8212.56,,
8/8/2006,8445,8493,8445,8472,3607,8233.38,,
8/9/2006,8480,8480,8400,8400,3085,8253.12,,
8/10/2006,8450,8464,8400,8429,2938,8271.83,,
8/11/2006,8291,8375,8291,8340,3335,8289.57,,
8/14/2006,8300,8300,8165,8165,7839,8500,,
8/15/2006,8257,8258,8220,8240,2676,8488.56,,
8/16/2006,8181,8193,8130,8130,1079,8460.63,,
8/17/2006,8170,8255,8150,8240,2987,8409.05,,
8/18/2006,8064,8100,8054,8080,5073,8365.52,,
8/21/2006,8101,8129,8100,8129,6605,8300.72,,
8/22/2006,8195,8285,8195,8236,7224,8054,,
8/23/2006,8194,8194,8175,8189,2088,8066.79,,
8/24/2006,8150,8197,8130,8184,2728,8078.92,,
8/25/2006,8184,8184,8132,8178,1471,8090.42,,
8/28/2006,8177,8218,8150,8218,3384,8101.31,,
8/29/2006,8120,8120,8051,8060,639,8285,,
8/30/2006,8200,8200,8030,8030,8908,8276.94,,
8/31/2006,8025,8144,8025,8101,6398,8251.26,,
9/1/2006,8135,8200,8135,8200,2592,8215.96,,
9/4/2006,8179,8179,8100,8110,2059,8200,,
9/5/2006,8114,8155,8114,8155,2318,8179,,
9/6/2006,8250,8320,8250,8280,2269,8025,,
9/7/2006,8260,8260,8240,8240,1162,8034.1,,
9/8/2006,8200,8200,8130,8159,2336,8057.59,,
9/11/2006,8089,8089,7920,7920,8715,8320,,
9/12/2006,7800,8000,7750,7970,7614,8310.12,,
9/13/2006,7870,7870,7750,7765,5138,8251.87,,
9/14/2006,7769,7890,7769,7890,5210,8199.67,,
9/15/2006,7612,7615,7570,7611,7450,8152.91,,
9/18/2006,7695,7765,7695,7750,8724,8061.97,,
9/19/2006,7787,7787,7710,7741,1703,7985.23,,
9/20/2006,7625,7625,7600,7600,4438,7920.45,,
9/21/2006,7650,7700,7600,7660,3329,7865.78,,
9/22/2006,7730,7740,7700,7738,7035,7819.64,,
9/25/2006,7810,7810,7795,7803,3040,7570,,
9/26/2006,7828,7848,7805,7805,30304,7596.99,,
9/27/2006,7825,7879,7825,7879,3475,7622.57,,
9/28/2006,8005,8035,8005,8018,2161,7646.83,,
9/29/2006,8018,8070,8010,8070,1442,7669.82,,
10/2/2006,8070,8115,8070,8110,1358,7691.62,,
10/3/2006,8100,8100,7950,7950,1576,7735.65,,
10/4/2006,7795,7800,7700,7745,4594,8115,,
10/5/2006,7740,7740,7540,7540,9202,8098.36,,
10/6/2006,7645,7710,7645,7647,10825,8040.29,,
10/9/2006,7715,7784,7715,7770,9419,7988.26,,
10/10/2006,7800,7800,7750,7761,4992,7941.64,,
10/11/2006,7755,7755,7640,7687,9394,7899.87,,
10/12/2006,7700,7700,7687,7691,7349,7862.44,,
10/13/2006,7698,7700,7661,7696,1876,7828.91,,
10/16/2006,7865,7905,7820,7871,4705,7540,,
10/17/2006,7890,7950,7890,7950,4216,7553.52,,
10/18/2006,7900,7900,7830,7839,3832,7594.75,,
10/19/2006,7880,7880,7750,7760,15503,7631.7,,
10/20/2006,7870,7897,7870,7897,4451,7664.8,,
10/23/2006,7796,7796,7745,7781,1493,7694.46,,
10/24/2006,7700,7701,7650,7650,6022,7950,,
10/25/2006,7666,7696,7666,7693,1765,7939.34,,
10/26/2006,7750,7800,7750,7750,1812,7910.91,,
10/27/2006,7755,7791,7755,7760,9498,7885.44,,
10/30/2006,7780,7814,7780,7800,13053,7862.62,,
10/31/2006,7800,7840,7800,7810,1608,7842.17,,
11/1/2006,7815,7860,7815,7859,6071,7650,,
11/2/2006,7950,7988,7940,7981,12659,7659.88,,
11/3/2006,7988,8050,7988,8036,8792,7694,,
11/6/2006,8101,8150,8100,8150,25725,7749.54,,
11/7/2006,8080,8091,8030,8080,8128,7832.84,,
11/8/2006,8120,8120,8050,8081,11793,7898.81,,
11/9/2006,8035,8110,7979,8110,10485,7951.05,,
11/10/2006,8301,8301,8200,8216,10314,7979,,
11/13/2006,8208,8268,8200,8268,2669,8062.72,,
11/14/2006,8249,8249,8159,8159,966,8124.67,,
11/15/2006,8070,8123,8070,8120,15787,8301,,
11/16/2006,8105,8155,8105,8110,4460,8275.73,,
11/17/2006,8072,8072,8010,8031,58353,8251.77,,
11/20/2006,8020,8150,8020,8081,7940,8229.06,,
11/21/2006,8125,8125,8050,8050,5794,8207.53,,
11/22/2006,8130,8142,8100,8100,1271,8187.12,,
11/23/2006,8140,8140,8080,8080,1768,8167.77,,
11/24/2006,8120,8138,8120,8138,2615,8149.42,,
11/27/2006,8150,8260,8150,8200,9981,8010,,
11/28/2006,8170,8231,8170,8190,15956,8017.54,,
11/29/2006,8165,8165,8140,8151,3746,8039.74,,
11/30/2006,8060,8140,8060,8099,5116,8059.63,,
12/1/2006,8200,8200,8155,8155,1976,8060,,
12/4/2006,8172,8270,8165,8225,18733,8077.78,,
12/5/2006,8145,8197,8145,8195,3096,8107.77,,
12/6/2006,8160,8160,8080,8080,2084,8270,,
12/7/2006,8065,8080,7960,7986,8838,8259.08,,
12/8/2006,8065,8065,7980,7985,2927,8227.98,,
12/11/2006,8002,8002,7921,7960,3459,8200.11,,
12/12/2006,8000,8003,7985,8000,1544,8156.57,,
12/13/2006,8000,8000,7920,7920,3158,8119.82,,
12/14/2006,7990,7990,7970,7970,20396,8078.26,,
12/15/2006,7970,7980,7940,7975,850,8045.34,,
12/18/2006,7883,7883,7750,7850,10798,8019.27,,
12/19/2006,7880,7880,7845,7875,52692,7949.26,,
12/20/2006,7920,7971,7897,7897,4265,7750,,
12/21/2006,7940,7950,7860,7900,5274,7771.32,,
12/22/2006,7915,7935,7900,7930,2884,7791.53,,
12/27/2006,7933,8035,7933,7943,6243,7810.69,,
12/28/2006,7950,8001,7950,7955,4621,7828.86,,
12/29/2006,8140,8140,8045,8045,1950,7846.08,,
1/2/2007,8100,8105,8015,8087,976,7862.4,,
1/3/2007,8080,8090,8010,8010,3781,7877.87,,
1/4/2007,7960,7980,7940,7970,12928,7892.54,,
1/5/2007,7900,7930,7890,7930,1174,8140,,
1/8/2007,7800,7820,7770,7770,8522,8125.44,,
1/9/2007,7800,7836,7775,7836,967,8088.47,,
1/10/2007,7800,7860,7800,7810,3242,8055.35,,
1/11/2007,7900,7900,7805,7805,3591,8025.68,,
1/12/2007,7820,7895,7820,7880,2215,7999.09,,
1/15/2007,8000,8000,7964,7964,2755,7770,,
1/16/2007,7999,7999,7955,7988,1649,7778.32,,
1/17/2007,7980,7980,7920,7930,5974,7801.27,,
1/18/2007,8019,8023,8000,8001,2638,7821.83,,
1/19/2007,7930,7968,7930,7950,912,7853.22,,
1/22/2007,8030,8050,8000,8015,6879,7879.7,,
1/23/2007,8040,8040,8010,8021,8522,7915.12,,
1/24/2007,8140,8224,8125,8214,12412,7943.18,,
1/25/2007,8225,8298,8225,8275,13194,8016.19,,
1/29/2007,8385,8403,8309,8333,7471,8104.12,,
1/30/2007,8370,8370,8270,8270,8959,8212.91,,
1/31/2007,8340,8360,8330,8349,25661,8270,,
2/1/2007,8350,8440,8350,8383,19875,8318.41,,
2/2/2007,8463,8500,8440,8500,9839,8350,,
2/5/2007,8400,8400,8350,8350,19300,8500,,
2/6/2007,8327,8353,8271,8345,7895,8469.84,,
2/7/2007,8400,8420,8375,8419,9806,8441.25,,
2/8/2007,8342,8405,8320,8327,4413,8420,,
2/9/2007,8421,8437,8200,8424,8898,8271,,
2/12/2007,8530,8571,8530,8565,14098,8200,,
2/13/2007,8600,8600,8520,8536,8212,8238.58,,
2/14/2007,8521,8521,8511,8515,2213,8294.96,,
2/15/2007,8505,8590,8500,8590,6840,8342.55,,
2/16/2007,8526,8537,8516,8537,22469,8382.71,,
2/19/2007,8460,8535,8460,8535,10230,8416.61,,
2/20/2007,8542,8545,8525,8535,8544,8445.22,,
2/21/2007,8410,8410,8370,8405,6092,8600,,
2/22/2007,8550,8580,8550,8560,3755,8370,,
2/23/2007,8576,8600,8570,8599,3298,8372.08,,
